,converting_time,page,dpi,c,m,y,k,sum,base_minus_curr_sum,diff
26070,0.8628787994384766,511,300,3.39,0.52,9.86,7.65,21.42,0.509999999999998,0.509999999999998
26071,0.8541538715362549,512,300,3.45,0.43,9.88,7.05,20.810000000000002,0.5700000000000003,0.5700000000000003
26072,0.8393242359161377,513,300,3.62,0.42,10.48,7.11,21.63,0.5300000000000011,0.5300000000000011
26073,0.8381929397583008,514,300,3.68,0.36,10.52,6.7,21.259999999999998,0.5800000000000018,0.5800000000000018
26074,0.8416919708251953,515,300,3.41,0.41,9.82,6.84,20.48,0.5199999999999996,0.5199999999999996
26075,0.8317949771881104,516,300,3.4,0.36,9.69,6.42,19.869999999999997,0.5700000000000038,0.5700000000000038
26076,0.9042811393737793,517,300,3.4,0.4,9.81,6.8,20.41,0.5300000000000011,0.5300000000000011
26077,0.8377349376678467,518,300,3.46,0.35,9.86,6.48,20.15,0.5500000000000043,0.5500000000000043
26078,0.8653123378753662,519,300,4.59,9.94,28.15,19.1,61.78,-0.3500000000000014,0.3500000000000014
26079,0.8135390281677246,520,300,0.0,0.0,0.0,0.06,0.06,0.010000000000000009,0.010000000000000009
26080,0.8322498798370361,521,300,0.37,0.5,1.11,4.17,6.15,-0.45999999999999996,0.45999999999999996
26081,0.8242311477661133,522,300,0.36,0.51,1.11,4.21,6.1899999999999995,-0.4499999999999993,0.4499999999999993
26082,0.8150582313537598,523,300,0.37,0.55,1.15,4.53,6.6,-0.5099999999999998,0.5099999999999998
26083,0.8221938610076904,524,300,0.36,0.62,1.19,5.03,7.2,-0.5800000000000001,0.5800000000000001
26084,0.814643144607544,525,300,0.37,0.53,1.13,4.37,6.4,-0.5,0.5
26085,0.8088319301605225,526,300,0.36,0.1,0.8,1.15,2.41,-0.08999999999999986,0.08999999999999986
26086,0.8498773574829102,527,300,2.78,0.28,7.7,5.32,16.08,0.22000000000000242,0.22000000000000242
26087,0.8438708782196045,528,300,3.03,0.23,8.32,5.22,16.8,0.2699999999999996,0.2699999999999996
26088,0.8318860530853271,529,300,2.91,0.2,7.97,4.84,15.92,0.2800000000000029,0.2800000000000029
26089,0.8121709823608398,530,300,1.85,0.18,5.47,3.29,10.79,0.14000000000000057,0.14000000000000057
26090,0.9013118743896484,531,300,3.29,0.35,9.25,6.21,19.1,0.3200000000000003,0.3200000000000003
26091,0.8603761196136475,532,300,3.52,0.33,9.82,6.36,20.03,0.379999999999999,0.379999999999999
26092,0.8409278392791748,533,300,3.3,0.25,9.18,5.49,18.22,0.3100000000000023,0.3100000000000023
26093,0.8285739421844482,534,300,2.49,0.16,7.26,3.75,13.66,0.23000000000000043,0.23000000000000043
26094,0.80171799659729,535,300,2.27,0.18,6.63,3.84,12.92,0.10999999999999943,0.10999999999999943
26095,0.846569299697876,536,300,2.65,0.2,7.33,4.5,14.68,0.10999999999999943,0.10999999999999943
26096,0.8256950378417969,537,300,2.66,0.18,7.34,4.37,14.55,0.08999999999999986,0.08999999999999986
26097,0.8298728466033936,538,300,3.74,0.46,10.72,7.58,22.5,0.4400000000000013,0.4400000000000013
26098,0.8919038772583008,539,300,3.35,0.37,9.46,6.59,19.770000000000003,0.22999999999999687,0.22999999999999687
26099,0.8456089496612549,540,300,2.08,0.16,6.16,3.44,11.84,0.019999999999999574,0.019999999999999574
26100,0.8538131713867188,541,300,2.27,0.21,6.33,4.01,12.82,0.07000000000000028,0.07000000000000028
26101,0.8458981513977051,542,300,2.23,0.21,6.23,3.99,12.66,0.08999999999999986,0.08999999999999986
26102,0.8462710380554199,543,300,2.72,0.25,7.55,4.93,15.45,0.08999999999999986,0.08999999999999986
26103,0.8564548492431641,544,300,2.73,0.24,7.58,4.88,15.43,0.08000000000000185,0.08000000000000185
26104,0.8537838459014893,545,300,2.81,0.2,7.74,4.67,15.42,0.10999999999999943,0.10999999999999943
26105,0.8413279056549072,546,300,2.82,0.19,7.78,4.63,15.419999999999998,0.11000000000000121,0.11000000000000121
26106,0.8522806167602539,547,300,2.78,0.3,7.8,5.51,16.39,-0.010000000000001563,0.010000000000001563
26107,0.8220851421356201,548,300,2.76,0.31,7.69,5.61,16.37,0.05000000000000071,0.05000000000000071
26108,0.8263280391693115,549,300,2.89,0.32,8.1,5.79,17.099999999999998,0.09000000000000341,0.09000000000000341
26109,0.8338632583618164,550,300,2.89,0.35,8.13,6.0,17.37,0.06999999999999673,0.06999999999999673
26110,0.8469481468200684,551,300,3.39,0.48,9.72,7.36,20.95,0.28000000000000114,0.28000000000000114
26111,0.8527407646179199,552,300,3.39,0.45,9.71,7.2,20.75,0.2699999999999996,0.2699999999999996
26112,0.8297219276428223,553,300,2.41,0.15,6.75,3.91,13.22,0.009999999999999787,0.009999999999999787
26113,0.8507602214813232,554,300,3.45,0.43,9.86,7.05,20.79,0.26000000000000156,0.26000000000000156
26114,0.8102819919586182,555,300,1.75,0.21,5.13,3.53,10.62,0.11000000000000121,0.11000000000000121
26115,0.8654980659484863,556,300,3.5,0.4,9.93,6.89,20.72,0.23000000000000043,0.23000000000000043
26116,0.878913164138794,557,300,8.4,16.32,40.99,11.94,77.65,-0.09000000000000341,0.09000000000000341
26117,0.7980649471282959,558,300,0.0,0.0,0.0,0.06,0.06,0.010000000000000009,0.010000000000000009
26118,0.8400940895080566,559,300,0.51,0.55,1.37,4.66,7.09,-0.5299999999999994,0.5299999999999994
26119,0.8161880970001221,560,300,0.36,0.56,1.15,4.58,6.65,-0.5300000000000002,0.5300000000000002
26120,0.8169353008270264,561,300,0.51,0.5,1.33,4.26,6.6,-0.47000000000000064,0.47000000000000064
26121,0.8085739612579346,562,300,0.36,0.18,0.86,1.72,3.12,-0.16999999999999993,0.16999999999999993
26122,0.843703031539917,563,300,2.64,0.34,7.47,5.63,16.08,0.20000000000000284,0.20000000000000284
26123,0.8178930282592773,564,300,1.54,0.24,4.28,3.5,9.56,0.08000000000000007,0.08000000000000007
26124,0.8209519386291504,565,300,1.95,0.32,5.25,4.55,12.07,0.03999999999999915,0.03999999999999915
26125,0.8323929309844971,566,300,2.47,0.4,7.53,5.94,16.34,0.2799999999999976,0.2799999999999976
26126,0.8259410858154297,567,300,2.56,0.42,7.25,6.16,16.39,0.25,0.25
26127,0.8230352401733398,568,300,2.34,0.47,6.89,6.35,16.049999999999997,0.19000000000000483,0.19000000000000483
26128,0.8347499370574951,569,300,2.61,0.45,7.09,6.47,16.62,0.17999999999999972,0.17999999999999972
26129,0.8324391841888428,570,300,2.37,0.33,6.86,5.28,14.84,0.23000000000000043,0.23000000000000043
26130,0.8255500793457031,571,300,1.64,0.23,4.38,3.52,9.77,0.0,0.0
26131,0.8321220874786377,572,300,3.04,0.49,8.63,6.97,19.13,0.28000000000000114,0.28000000000000114
26132,0.8402838706970215,573,300,3.23,0.47,8.96,6.99,19.65,0.25,0.25
26133,0.8439531326293945,574,300,2.41,0.47,6.7,6.38,15.96,0.08999999999999986,0.08999999999999986
26134,0.8723070621490479,575,300,2.66,0.5,7.43,6.86,17.45,0.129999999999999,0.129999999999999
26135,0.8419959545135498,576,300,1.82,0.26,5.49,4.01,11.58,0.14000000000000057,0.14000000000000057
26136,0.8490092754364014,577,300,1.83,0.24,4.89,3.85,10.81,0.009999999999999787,0.009999999999999787
26137,0.8601741790771484,578,300,2.58,0.49,7.38,6.75,17.2,0.21999999999999886,0.21999999999999886
26138,0.858834981918335,579,300,3.17,0.43,8.82,6.82,19.240000000000002,0.23999999999999844,0.23999999999999844
26139,0.8628888130187988,580,300,3.03,0.45,8.68,6.83,18.990000000000002,0.2099999999999973,0.2099999999999973
26140,0.8555340766906738,581,300,3.2,0.38,8.89,6.46,18.93,0.21000000000000085,0.21000000000000085
26141,0.8550362586975098,582,300,3.01,0.41,8.57,6.48,18.47,0.17999999999999972,0.17999999999999972
26142,0.8322620391845703,583,300,1.95,0.28,5.45,4.21,11.89,0.03999999999999915,0.03999999999999915
26143,0.834122896194458,584,300,2.59,0.35,7.27,5.77,15.979999999999999,0.15000000000000036,0.15000000000000036
26144,0.8320510387420654,585,300,2.21,0.36,6.13,5.25,13.95,-0.019999999999999574,0.019999999999999574
26145,0.8224179744720459,586,300,1.71,0.19,5.22,3.36,10.479999999999999,0.08000000000000185,0.08000000000000185
26146,0.8194730281829834,587,300,1.72,0.18,4.74,3.26,9.9,0.049999999999998934,0.049999999999998934
26147,0.8243257999420166,588,300,1.72,0.24,4.72,3.73,10.41,0.0,0.0
26148,0.8386509418487549,589,300,3.28,0.38,9.13,6.24,19.03,0.17999999999999972,0.17999999999999972
26149,0.8302836418151855,590,300,2.92,0.41,8.33,6.1,17.759999999999998,0.13000000000000256,0.13000000000000256
26150,0.834618091583252,591,300,2.85,0.3,7.8,5.54,16.49,0.10000000000000142,0.10000000000000142
26151,0.8861918449401855,592,300,2.73,0.37,7.69,6.02,16.810000000000002,0.17999999999999972,0.17999999999999972
26152,0.8343307971954346,593,300,2.94,0.34,8.06,5.96,17.3,0.13999999999999702,0.13999999999999702
26153,0.8872690200805664,594,300,0.0,0.0,0.0,0.06,0.06,0.010000000000000009,0.010000000000000009
26154,0.9685678482055664,595,300,14.23,3.83,28.5,14.83,61.39,-0.259999999999998,0.259999999999998
26155,0.7974698543548584,596,300,0.0,0.0,0.0,0.06,0.06,0.010000000000000009,0.010000000000000009
26156,0.8243861198425293,597,300,0.3,0.51,1.02,4.17,6.0,-0.5099999999999998,0.5099999999999998
26157,0.8185069561004639,598,300,0.36,0.41,1.04,3.52,5.33,-0.41000000000000014,0.41000000000000014
26158,0.8140790462493896,599,300,0.3,0.63,1.11,5.06,7.1,-0.6199999999999992,0.6199999999999992
26159,0.8148231506347656,600,300,0.36,0.63,1.2,5.15,7.34,-0.5800000000000001,0.5800000000000001
26160,0.820206880569458,601,300,0.3,0.5,1.01,4.1,5.91,-0.46000000000000085,0.46000000000000085
26161,0.8179347515106201,602,300,0.36,0.56,1.14,4.56,6.619999999999999,-0.5299999999999994,0.5299999999999994
26162,0.8592290878295898,603,300,2.54,0.32,7.06,5.38,15.3,0.14999999999999858,0.14999999999999858
26163,0.8231668472290039,604,300,2.15,0.2,5.9,3.93,12.18,0.10999999999999943,0.10999999999999943
26164,0.8240571022033691,605,300,2.51,0.45,7.09,6.32,16.37,0.16000000000000014,0.16000000000000014
26165,0.8294799327850342,606,300,2.12,0.31,5.88,4.72,13.030000000000001,0.15999999999999837,0.15999999999999837
26166,0.8443870544433594,607,300,4.29,0.38,12.31,7.22,24.2,0.5,0.5
26167,0.8411810398101807,608,300,4.35,0.34,12.37,7.01,24.07,0.5799999999999983,0.5799999999999983
26168,0.8439979553222656,609,300,4.32,0.34,12.36,6.92,23.939999999999998,0.5500000000000007,0.5500000000000007
26169,0.9780890941619873,610,300,4.41,0.33,12.54,6.94,24.220000000000002,0.5399999999999991,0.5399999999999991
26170,0.8626270294189453,611,300,4.3,0.34,12.31,6.91,23.86,0.5500000000000007,0.5500000000000007
26171,0.8551239967346191,612,300,4.39,0.34,12.47,6.96,24.16,0.5300000000000011,0.5300000000000011
26172,0.861746072769165,613,300,4.33,0.33,12.38,6.87,23.91,0.5300000000000011,0.5300000000000011
26173,0.8522319793701172,614,300,4.36,0.34,12.39,6.99,24.08,0.6000000000000014,0.6000000000000014
26174,0.85642409324646,615,300,4.29,0.34,12.28,6.95,23.86,0.5500000000000007,0.5500000000000007
26175,0.840846061706543,616,300,1.99,0.2,5.46,3.74,11.39,0.03999999999999915,0.03999999999999915
26176,0.8385050296783447,617,300,1.85,0.15,5.13,3.18,10.31,0.019999999999999574,0.019999999999999574
26177,0.8289999961853027,618,300,1.91,0.15,5.23,3.27,10.56,0.02999999999999936,0.02999999999999936
26178,0.8093667030334473,619,300,1.85,0.15,5.13,3.2,10.33,0.03999999999999915,0.03999999999999915
26179,0.8183629512786865,620,300,1.59,0.18,4.63,3.03,9.43,0.009999999999999787,0.009999999999999787
26180,0.816749095916748,621,300,1.59,0.23,4.5,3.49,9.81,0.05999999999999872,0.05999999999999872
26181,0.8073580265045166,622,300,1.6,0.24,4.48,3.55,9.870000000000001,0.03999999999999915,0.03999999999999915
26182,0.8377220630645752,623,300,2.63,0.42,7.38,6.27,16.7,0.23000000000000043,0.23000000000000043
26183,0.8267560005187988,624,300,2.75,0.35,7.58,5.87,16.55,0.2699999999999996,0.2699999999999996
26184,0.8291769027709961,625,300,2.67,0.35,7.43,5.77,16.22,0.2700000000000031,0.2700000000000031
26185,0.8176777362823486,626,300,1.54,0.16,4.27,2.85,8.82,0.08000000000000007,0.08000000000000007
26186,0.8386030197143555,627,300,2.6,0.35,7.23,5.66,15.84,0.23999999999999844,0.23999999999999844
26187,0.8132078647613525,628,300,1.62,0.16,4.46,2.93,9.17,0.15000000000000036,0.15000000000000036
26188,0.9157931804656982,629,300,1.9,0.3,5.72,4.38,12.3,0.05999999999999872,0.05999999999999872
26189,1.0401349067687988,630,300,1.98,0.19,6.01,3.66,11.84,0.14000000000000057,0.14000000000000057
26190,0.9549560546875,631,300,4.51,0.53,13.07,8.56,26.67,0.5699999999999967,0.5699999999999967
26191,0.9278311729431152,632,300,3.44,0.46,9.88,7.27,21.05,0.5400000000000027,0.5400000000000027
26192,0.9179770946502686,633,300,3.79,0.33,10.88,6.62,21.62,0.4299999999999997,0.4299999999999997
26193,0.862210750579834,634,300,3.51,0.47,10.08,7.4,21.46,0.4200000000000017,0.4200000000000017
26194,1.0421569347381592,635,300,4.42,0.49,12.81,8.32,26.04,0.7899999999999991,0.7899999999999991
26195,0.8815219402313232,636,300,3.53,0.55,10.17,7.94,22.19,0.5299999999999976,0.5299999999999976
26196,0.8725247383117676,637,300,4.66,0.49,13.52,8.56,27.230000000000004,0.8199999999999967,0.8199999999999967
26197,0.837683916091919,638,300,3.56,0.42,10.21,7.08,21.270000000000003,0.3599999999999959,0.3599999999999959
26198,0.9486668109893799,639,300,4.38,0.5,12.69,8.36,25.93,0.8200000000000003,0.8200000000000003
26199,0.9460978507995605,640,300,3.92,0.61,11.38,8.79,24.7,0.6900000000000013,0.6900000000000013
26200,0.8749511241912842,641,300,4.45,0.5,12.9,8.44,26.29,0.7899999999999991,0.7899999999999991
26201,0.9164927005767822,642,300,3.94,0.5,11.35,8.01,23.799999999999997,0.5300000000000011,0.5300000000000011
26202,1.0177958011627197,643,300,4.74,0.53,13.77,8.9,27.939999999999998,0.8900000000000006,0.8900000000000006
26203,0.8769867420196533,644,300,4.3,0.53,12.45,8.48,25.76,0.75,0.75
26204,0.8839380741119385,645,300,4.28,0.41,12.36,7.62,24.67,0.5899999999999999,0.5899999999999999
26205,0.8610517978668213,646,300,3.99,0.39,11.41,7.19,22.98,0.4400000000000013,0.4400000000000013
26206,0.8840529918670654,647,300,4.04,0.45,11.7,7.7,23.889999999999997,0.7000000000000028,0.7000000000000028
26207,0.9023370742797852,648,300,3.35,0.42,9.52,7.3,20.59,0.370000000000001,0.370000000000001
26208,0.878669023513794,649,300,3.52,0.42,10.14,7.47,21.55,0.41000000000000014,0.41000000000000014
26209,0.8711040019989014,650,300,2.83,0.43,7.85,6.58,17.689999999999998,0.17999999999999972,0.17999999999999972
26210,0.8849568367004395,651,300,1.7,0.18,4.76,3.22,9.86,0.08000000000000007,0.08000000000000007
26211,0.8784730434417725,652,300,3.44,0.43,9.62,7.12,20.61,0.28999999999999915,0.28999999999999915
26212,0.8462240695953369,653,300,2.65,0.27,7.48,5.1,15.5,0.23000000000000043,0.23000000000000043
26213,0.8035168647766113,654,300,0.0,0.0,0.0,0.06,0.06,0.010000000000000009,0.010000000000000009
26214,1.0470068454742432,655,300,36.15,1.97,34.83,29.88,102.82999999999998,-0.3399999999999892,0.3399999999999892
26215,0.8092830181121826,656,300,0.0,0.0,0.0,0.06,0.06,0.010000000000000009,0.010000000000000009
26216,0.8336598873138428,657,300,0.46,0.58,1.32,4.87,7.23,-0.5500000000000007,0.5500000000000007
26217,0.8297278881072998,658,300,0.36,0.49,1.1,4.26,6.21,-0.47000000000000064,0.47000000000000064
26218,0.8290770053863525,659,300,0.46,0.2,1.04,1.99,3.6900000000000004,-0.1800000000000006,0.1800000000000006
26219,0.8844408988952637,660,300,2.9,0.48,8.34,6.92,18.64,0.28999999999999915,0.28999999999999915
26220,0.8973543643951416,661,300,2.89,0.41,8.14,6.31,17.75,0.25,0.25
26221,0.9244480133056641,662,300,3.12,0.42,8.98,6.61,19.13,0.3500000000000014,0.3500000000000014
26222,0.8528149127960205,663,300,3.27,0.33,9.16,6.09,18.85,0.4299999999999997,0.4299999999999997
26223,0.8863229751586914,664,300,3.12,0.43,8.98,6.69,19.220000000000002,0.3599999999999959,0.3599999999999959
26224,0.8272161483764648,665,300,3.27,0.33,9.15,6.1,18.85,0.41999999999999815,0.41999999999999815
26225,0.8285751342773438,666,300,3.12,0.45,8.99,6.8,19.36,0.33000000000000185,0.33000000000000185
26226,0.93949294090271,667,300,3.27,0.33,9.14,6.1,18.84,0.4299999999999997,0.4299999999999997
26227,0.898162841796875,668,300,2.96,0.54,8.52,7.45,19.47,0.28000000000000114,0.28000000000000114
26228,0.8617582321166992,669,300,3.07,0.53,8.69,7.47,19.759999999999998,0.26000000000000156,0.26000000000000156
26229,0.8723049163818359,670,300,2.96,0.55,8.53,7.52,19.56,0.26000000000000156,0.26000000000000156
26230,0.9068920612335205,671,300,3.11,0.38,8.69,6.41,18.59,0.14000000000000057,0.14000000000000057
26231,0.8816149234771729,672,300,3.02,0.38,8.58,6.32,18.3,0.129999999999999,0.129999999999999
26232,0.8751707077026367,673,300,3.12,0.39,8.74,6.52,18.77,0.129999999999999,0.129999999999999
26233,0.9233651161193848,674,300,2.87,0.27,8.06,5.07,16.270000000000003,0.24999999999999645,0.24999999999999645
26234,0.909679651260376,675,300,2.46,0.26,6.86,4.68,14.26,0.05000000000000071,0.05000000000000071
26235,0.8295578956604004,676,300,2.31,0.22,6.53,4.26,13.32,0.09999999999999964,0.09999999999999964
26236,0.8387982845306396,677,300,2.41,0.22,6.69,4.34,13.66,0.08999999999999986,0.08999999999999986
26237,0.9140701293945312,678,300,2.23,0.27,6.16,4.55,13.21,0.08999999999999986,0.08999999999999986
26238,0.9742891788482666,679,300,3.08,0.39,8.62,6.45,18.54,0.1700000000000017,0.1700000000000017
26239,0.9083008766174316,680,300,0.0,0.0,0.0,0.06,0.06,0.010000000000000009,0.010000000000000009
26240,1.0080029964447021,681,300,13.7,5.88,23.72,19.37,62.67,0.11999999999999744,0.11999999999999744
26241,0.9134190082550049,682,300,0.0,0.0,0.0,0.06,0.06,0.010000000000000009,0.010000000000000009
26242,0.869420051574707,683,300,0.33,0.56,1.09,4.82,6.800000000000001,-0.5100000000000007,0.5100000000000007
26243,0.9442262649536133,684,300,0.36,0.21,0.89,1.99,3.45,-0.20000000000000018,0.20000000000000018
26244,0.892265796661377,685,300,2.84,0.43,8.08,6.35,17.7,0.2900000000000027,0.2900000000000027
26245,0.8912477493286133,686,300,2.42,0.25,6.8,4.39,13.86,0.25,0.25
26246,0.8973331451416016,687,300,2.39,0.25,6.75,4.4,13.790000000000001,0.24999999999999822,0.24999999999999822
26247,0.8522188663482666,688,300,2.33,0.34,6.72,5.2,14.59,0.22000000000000064,0.22000000000000064
26248,0.8302171230316162,689,300,2.31,0.35,6.67,5.24,14.57,0.18999999999999773,0.18999999999999773
26249,0.8264269828796387,690,300,2.28,0.31,6.31,4.99,13.889999999999999,0.1700000000000017,0.1700000000000017
