mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algo__objective,param_algo__max_depth,param_algo__learning_rate,param_algo__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,features,dpi,training_score,best_score_cv,testing_score,split4_test_score,converting_time
0.3161811351776123,0.01082715108245982,0.008683586120605468,0.0005806628298228118,multi:softmax,25,0.001,0.8,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 25, 'algo__learning_rate': 0.001, 'algo__gamma': 0.8}",0.9735104125683887,0.9568350417089913,0.9657062303408978,0.9661016949152542,0.9620634442682883,0.008730928745564822,7.0,"['c', 'm', 'y', 'k', 'cmyk']",4.0,1.0,0.9709426558066413,0.9555175647397549,0.9481638418079096,7.187358856201172
0.39452853202819826,0.032790849172684454,0.008399534225463866,0.0004990072587466714,multi:softprob,5,0.001,0.6040816326530613,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 5, 'algo__learning_rate': 0.001, 'algo__gamma': 0.6040816326530613}",0.9735104125683887,0.9568350417089913,0.9657062303408978,0.9661016949152542,0.9620634442682883,0.008730928745564822,7.0,"['c', 'm', 'y', 'k', 'cmyk']",4.0,1.0,0.9709426558066413,0.9555175647397549,0.9481638418079096,7.187358856201172
0.5216162204742432,0.16492354050706728,0.009585809707641602,0.001337508555044908,multi:softprob,50,0.05,0.1306122448979592,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 50, 'algo__learning_rate': 0.05, 'algo__gamma': 0.1306122448979592}",0.9829053793463087,0.965956426111809,0.9657062303408978,0.9573727796203227,0.9675931634673326,0.00833809039943937,3.0,"['c', 'm', 'y', 'k', 'cmyk']",4.0,1.0,0.9709426558066413,0.9555175647397549,0.9660250019173249,7.187358856201172
0.2561168670654297,0.02100362815360868,0.009453535079956055,0.0006690095002511027,multi:softprob,60,0.1,0.7673469387755103,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 60, 'algo__learning_rate': 0.1, 'algo__gamma': 0.7673469387755103}",0.9829053793463087,0.965956426111809,0.9741215456195517,0.9573727796203227,0.9657039945011803,0.012197316319854363,5.0,"['c', 'm', 'y', 'k', 'cmyk']",4.0,1.0,0.9709426558066413,0.9555175647397549,0.9481638418079096,7.187358856201172
0.3688004493713379,0.03875991488014148,0.009894800186157227,0.001262204957695513,multi:softmax,50,0.05,0.7673469387755103,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 50, 'algo__learning_rate': 0.05, 'algo__gamma': 0.7673469387755103}",0.9829053793463087,0.965956426111809,0.9657062303408978,0.9573727796203227,0.9640209314454495,0.011479145952148913,6.0,"['c', 'm', 'y', 'k', 'cmyk']",4.0,1.0,0.9709426558066413,0.9555175647397549,0.9481638418079096,7.187358856201172
0.5174851894378663,0.21167506574616046,0.01014556884765625,0.002136371687708724,multi:softmax,45,0.001,0.3755102040816327,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 45, 'algo__learning_rate': 0.001, 'algo__gamma': 0.3755102040816327}",0.9735104125683887,0.9568350417089913,0.9657062303408978,0.9485169491525424,0.9585464951157459,0.00986408626002445,10.0,"['c', 'm', 'y', 'k', 'cmyk']",4.0,1.0,0.9709426558066413,0.9555175647397549,0.9481638418079096,7.187358856201172
0.2566798210144043,0.019339497198030724,0.009462690353393555,0.0013805559059912565,multi:softprob,45,0.1,0.2612244897959184,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 45, 'algo__learning_rate': 0.1, 'algo__gamma': 0.2612244897959184}",0.9829053793463087,0.965956426111809,0.9741215456195517,0.9573727796203227,0.9709426558066413,0.008647252516706809,1.0,"['c', 'm', 'y', 'k', 'cmyk']",4.0,1.0,0.9709426558066413,0.9555175647397549,0.9743571483352141,7.187358856201172
0.3407855987548828,0.14596563528883202,0.008928298950195312,0.0005245552051752999,multi:softprob,55,0.1,0.3755102040816327,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 55, 'algo__learning_rate': 0.1, 'algo__gamma': 0.3755102040816327}",0.9829053793463087,0.965956426111809,0.9741215456195517,0.9573727796203227,0.9690655764220842,0.008720672971920881,2.0,"['c', 'm', 'y', 'k', 'cmyk']",4.0,1.0,0.9709426558066413,0.9555175647397549,0.9649717514124293,7.187358856201172
0.48274855613708495,0.23866404438773842,0.009423112869262696,0.0010274232951016451,multi:softprob,5,0.001,0.7673469387755103,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 5, 'algo__learning_rate': 0.001, 'algo__gamma': 0.7673469387755103}",0.9735104125683887,0.9568350417089913,0.9657062303408978,0.9661016949152542,0.9620634442682883,0.008730928745564822,7.0,"['c', 'm', 'y', 'k', 'cmyk']",4.0,1.0,0.9709426558066413,0.9555175647397549,0.9481638418079096,7.187358856201172
0.27972683906555174,0.015097111352707939,0.007562685012817383,0.0004778300771756989,multi:softmax,45,0.1,0.3591836734693878,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 45, 'algo__learning_rate': 0.1, 'algo__gamma': 0.3591836734693878}",0.9583699192103647,0.9791316526610644,0.9660462881371584,0.9485169491525424,0.968707873017039,0.015156567963360873,3.0,"['cmy', 'k', 'cmyk']",4.0,0.9898658358091944,0.9703456754279287,0.9518694829643336,0.9914745559240645,7.187358856201172
0.37600064277648926,0.10814004194740257,0.008274459838867187,0.00048556661927790315,multi:softmax,55,0.1,0.4244897959183674,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 55, 'algo__learning_rate': 0.1, 'algo__gamma': 0.4244897959183674}",0.9583699192103647,0.9791316526610644,0.9660462881371584,0.9485169491525424,0.968707873017039,0.015156567963360873,3.0,"['cmy', 'k', 'cmyk']",4.0,0.9898658358091944,0.9703456754279287,0.9518694829643336,0.9914745559240645,7.187358856201172
0.5411624908447266,0.2772787466814355,0.008720111846923829,0.0008661436287463097,multi:softprob,55,0.05,0.2612244897959184,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 55, 'algo__learning_rate': 0.05, 'algo__gamma': 0.2612244897959184}",0.9583699192103647,0.9791316526610644,0.9660462881371584,0.9485169491525424,0.968707873017039,0.015156567963360873,3.0,"['cmy', 'k', 'cmyk']",4.0,0.9898658358091944,0.9703456754279287,0.9518694829643336,0.9914745559240645,7.187358856201172
0.4180668830871582,0.13575367010740944,0.008063411712646485,0.0006370079464704684,multi:softmax,55,0.05,0.2448979591836735,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 55, 'algo__learning_rate': 0.05, 'algo__gamma': 0.2448979591836735}",0.9583699192103647,0.9791316526610644,0.9660462881371584,0.9485169491525424,0.968707873017039,0.015156567963360873,3.0,"['cmy', 'k', 'cmyk']",4.0,0.9898658358091944,0.9703456754279287,0.9518694829643336,0.9914745559240645,7.187358856201172
0.20125284194946289,0.01570762512844633,0.00758514404296875,0.00030401230097729467,multi:softmax,60,0.1,0.47346938775510206,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 60, 'algo__learning_rate': 0.1, 'algo__gamma': 0.47346938775510206}",0.9583699192103647,0.9791316526610644,0.9660462881371584,0.9485169491525424,0.968707873017039,0.015156567963360873,3.0,"['cmy', 'k', 'cmyk']",4.0,0.9898658358091944,0.9703456754279287,0.9518694829643336,0.9914745559240645,7.187358856201172
0.3246460437774658,0.04152901139874519,0.00921335220336914,0.0015148272729488053,multi:softmax,25,0.01,0.6204081632653062,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 25, 'algo__learning_rate': 0.01, 'algo__gamma': 0.6204081632653062}",0.9665589312648136,0.9791316526610644,0.9660462881371584,0.9485169491525424,0.9703456754279287,0.014373172511313098,1.0,"['cmy', 'k', 'cmyk']",4.0,0.9898658358091944,0.9703456754279287,0.9518694829643336,0.9914745559240645,7.187358856201172
0.37501940727233884,0.10554401647278198,0.009176397323608398,0.0016873889049245918,multi:softprob,45,0.01,0.5877551020408164,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 45, 'algo__learning_rate': 0.01, 'algo__gamma': 0.5877551020408164}",0.9665589312648136,0.9791316526610644,0.9660462881371584,0.9485169491525424,0.9703456754279287,0.014373172511313098,1.0,"['cmy', 'k', 'cmyk']",4.0,0.9898658358091944,0.9703456754279287,0.9518694829643336,0.9914745559240645,7.187358856201172
0.3319283962249756,0.02415022567761683,0.008569812774658203,0.0012822631080048013,multi:softprob,45,0.001,0.1142857142857143,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 45, 'algo__learning_rate': 0.001, 'algo__gamma': 0.1142857142857143}",0.9665589312648136,0.9613353538136566,0.9660462881371584,0.9661016949152542,0.9685605555621271,0.007351411747975242,9.0,"['cmy', 'k', 'cmyk']",4.0,0.9898658358091944,0.9703456754279287,0.9518694829643336,0.9827605096797518,7.187358856201172
0.3184032440185547,0.009451499668351024,0.00851297378540039,0.0014460929655779275,multi:softmax,25,0.001,0.1959183673469388,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 25, 'algo__learning_rate': 0.001, 'algo__gamma': 0.1959183673469388}",0.9663865546218487,0.9613353538136566,0.9660462881371584,0.9661016949152542,0.968526080233534,0.00736111555351048,10.0,"['cmy', 'k', 'cmyk']",4.0,0.9898658358091944,0.9703456754279287,0.9518694829643336,0.9827605096797518,7.187358856201172
0.25013079643249514,0.00881044948189462,0.00811176300048828,0.0006951003518924003,multi:softprob,55,0.05,0.5224489795918368,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 55, 'algo__learning_rate': 0.05, 'algo__gamma': 0.5224489795918368}",0.9583699192103647,0.9791316526610644,0.9660462881371584,0.9485169491525424,0.968707873017039,0.015156567963360873,3.0,"['cmy', 'k', 'cmyk']",4.0,0.9898658358091944,0.9703456754279287,0.9518694829643336,0.9914745559240645,7.187358856201172
0.3126338481903076,0.029428424537299484,0.009179639816284179,0.0030411485250729352,multi:softprob,25,0.01,0.3102040816326531,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 25, 'algo__learning_rate': 0.01, 'algo__gamma': 0.3102040816326531}",0.9740818025119982,0.9917943648047454,0.9424997276306983,0.9830508474576272,0.9706560748270869,0.01721892095241823,6.0,"['cmy', 'k']",5.0,0.9949267047589714,0.9747886103681243,0.9753992545025483,0.9618536317303651,7.521677732467651
0.2983804702758789,0.14058329928971974,0.007071495056152344,0.00019198200668397953,multi:softmax,45,0.1,0.7836734693877552,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 45, 'algo__learning_rate': 0.1, 'algo__gamma': 0.7836734693877552}",0.9738376022677978,0.9917943648047454,0.9341127570232464,0.9830508474576272,0.9689298406567565,0.020042841450891104,10.0,"['cmy', 'k']",5.0,0.9949267047589714,0.9747886103681243,0.9753992545025483,0.9618536317303651,7.521677732467651
0.31223692893981936,0.017920809970701702,0.00941929817199707,0.003414460452145996,multi:softprob,60,0.05,0.3102040816326531,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 60, 'algo__learning_rate': 0.05, 'algo__gamma': 0.3102040816326531}",0.9738376022677978,0.9917943648047454,0.9424997276306983,0.9830508474576272,0.9747886103681243,0.017114250139311834,1.0,"['cmy', 'k']",5.0,0.9949267047589714,0.9747886103681243,0.9753992545025483,0.982760509679752,7.521677732467651
0.2852946281433105,0.016820430390366754,0.008870124816894531,0.0035315709226719154,multi:softprob,25,0.01,0.6857142857142857,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 25, 'algo__learning_rate': 0.01, 'algo__gamma': 0.6857142857142857}",0.9740818025119982,0.9917943648047454,0.9424997276306983,0.9830508474576272,0.9706560748270869,0.01721892095241823,6.0,"['cmy', 'k']",5.0,0.9949267047589714,0.9747886103681243,0.9753992545025483,0.9618536317303651,7.521677732467651
0.2889557838439941,0.021793944397292788,0.007486391067504883,0.0003346452348815575,multi:softmax,50,0.01,0.2448979591836735,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 50, 'algo__learning_rate': 0.01, 'algo__gamma': 0.2448979591836735}",0.9740818025119982,0.9917943648047454,0.9424997276306983,0.9830508474576272,0.9706560748270869,0.01721892095241823,6.0,"['cmy', 'k']",5.0,0.9949267047589714,0.9747886103681243,0.9753992545025483,0.9618536317303651,7.521677732467651
0.2952779769897461,0.02239257582284196,0.008026218414306641,0.0007579170497235315,multi:softprob,50,0.001,0.2285714285714286,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 50, 'algo__learning_rate': 0.001, 'algo__gamma': 0.2285714285714286}",0.9740818025119982,0.9917943648047454,0.9565597543011903,0.9830508474576272,0.9716039760249853,0.015065515503732757,5.0,"['cmy', 'k']",5.0,0.9949267047589714,0.9747886103681243,0.9753992545025483,0.9525331110493656,7.521677732467651
0.394654369354248,0.2409013650999201,0.0074061393737792965,0.00037584810560879837,multi:softmax,55,0.1,0.1306122448979592,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 55, 'algo__learning_rate': 0.1, 'algo__gamma': 0.1306122448979592}",0.9738376022677978,0.9917943648047454,0.9341127570232464,0.9830508474576272,0.9731112162466339,0.02030946887963047,2.0,"['cmy', 'k']",5.0,0.9949267047589714,0.9747886103681243,0.9753992545025483,0.982760509679752,7.521677732467651
0.2651962757110596,0.011678082104080573,0.008110713958740235,0.0009292268052133677,multi:softprob,10,0.01,0.6367346938775511,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 10, 'algo__learning_rate': 0.01, 'algo__gamma': 0.6367346938775511}",0.9740818025119982,0.9917943648047454,0.9424997276306983,0.9830508474576272,0.9706560748270869,0.01721892095241823,6.0,"['cmy', 'k']",5.0,0.9949267047589714,0.9747886103681243,0.9753992545025483,0.9618536317303651,7.521677732467651
0.25615458488464354,0.057967207137016856,0.008843278884887696,0.002708198806539509,multi:softmax,55,0.05,0.6204081632653062,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 55, 'algo__learning_rate': 0.05, 'algo__gamma': 0.6204081632653062}",0.9738376022677978,0.9917943648047454,0.9341127570232464,0.9830508474576272,0.9731112162466339,0.02030946887963047,2.0,"['cmy', 'k']",5.0,0.9949267047589714,0.9747886103681243,0.9753992545025483,0.982760509679752,7.521677732467651
0.583717155456543,0.17014715477031506,0.009015369415283202,0.0018770444465683084,multi:softmax,10,0.05,0.2285714285714286,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 10, 'algo__learning_rate': 0.05, 'algo__gamma': 0.2285714285714286}",0.9738376022677978,0.9917943648047454,0.9341127570232464,0.9830508474576272,0.9731112162466339,0.02030946887963047,2.0,"['cmy', 'k']",5.0,0.9949267047589714,0.9747886103681243,0.9753992545025483,0.982760509679752,7.521677732467651
0.507614278793335,0.2146140878016302,0.00836634635925293,0.0004278166667160506,multi:softprob,55,0.05,0.2612244897959184,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 55, 'algo__learning_rate': 0.05, 'algo__gamma': 0.2612244897959184}",0.9120107502460444,0.9831932773109243,0.9743368012133145,0.965428164542186,0.963639934525462,0.026643287666415407,1.0,"['c', 'm', 'y', 'cmyk']",5.0,0.9966317574639086,0.963639934525462,0.9522737690033405,0.9832306793148405,7.521677732467651
0.19784274101257324,0.004358630526114601,0.01000804901123047,0.0030315979677752645,multi:softprob,55,0.1,0.489795918367347,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 55, 'algo__learning_rate': 0.1, 'algo__gamma': 0.489795918367347}",0.9120107502460444,0.9831932773109243,0.9743368012133145,0.965428164542186,0.9570967042315012,0.024994933863092254,9.0,"['c', 'm', 'y', 'cmyk']",5.0,0.9966317574639086,0.963639934525462,0.9522737690033405,0.9505145278450363,7.521677732467651
0.26954197883605957,0.014714170965455258,0.010896015167236327,0.0045289517987741985,multi:softprob,5,0.05,0.4408163265306123,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 5, 'algo__learning_rate': 0.05, 'algo__gamma': 0.4408163265306123}",0.9120107502460444,0.9831932773109243,0.9743368012133145,0.9741756024443675,0.9588461918119375,0.025809709775153258,5.0,"['c', 'm', 'y', 'cmyk']",5.0,0.9966317574639086,0.963639934525462,0.9522737690033405,0.9505145278450363,7.521677732467651
0.3303189277648926,0.07507272382973756,0.009376335144042968,0.001332496960050472,multi:softprob,25,0.05,0.6367346938775511,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 25, 'algo__learning_rate': 0.05, 'algo__gamma': 0.6367346938775511}",0.9120107502460444,0.9831932773109243,0.9743368012133145,0.9741756024443675,0.9588461918119375,0.025809709775153258,5.0,"['c', 'm', 'y', 'cmyk']",5.0,0.9966317574639086,0.963639934525462,0.9522737690033405,0.9505145278450363,7.521677732467651
0.48215432167053224,0.17904129922549974,0.008701229095458984,0.0010157658140023892,multi:softprob,50,0.001,0.7183673469387756,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 50, 'algo__learning_rate': 0.001, 'algo__gamma': 0.7183673469387756}",0.9116347017275811,0.9751486365297106,0.9580035953172183,0.9741756024443675,0.9538954127727829,0.0231398394892298,10.0,"['c', 'm', 'y', 'cmyk']",5.0,0.9966317574639086,0.963639934525462,0.9522737690033405,0.9505145278450363,7.521677732467651
0.3256777286529541,0.018873278702805273,0.008339834213256837,0.0006320591810046465,multi:softmax,10,0.05,0.1959183673469388,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 10, 'algo__learning_rate': 0.05, 'algo__gamma': 0.1959183673469388}",0.9120107502460444,0.9831932773109243,0.9743368012133145,0.965428164542186,0.963639934525462,0.026643287666415407,1.0,"['c', 'm', 'y', 'cmyk']",5.0,0.9966317574639086,0.963639934525462,0.9522737690033405,0.9832306793148405,7.521677732467651
0.25399532318115237,0.01540530030945372,0.008498334884643554,0.000891924339065915,multi:softmax,50,0.05,0.7020408163265307,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 50, 'algo__learning_rate': 0.05, 'algo__gamma': 0.7020408163265307}",0.9120107502460444,0.9831932773109243,0.9743368012133145,0.9741756024443675,0.9588461918119375,0.025809709775153258,5.0,"['c', 'm', 'y', 'cmyk']",5.0,0.9966317574639086,0.963639934525462,0.9522737690033405,0.9505145278450363,7.521677732467651
0.6702627182006836,0.3078067276354092,0.009171056747436523,0.0005659978612148745,multi:softmax,50,0.01,0.3102040816326531,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 50, 'algo__learning_rate': 0.01, 'algo__gamma': 0.3102040816326531}",0.9120107502460444,0.991640003848661,0.9743368012133145,0.9741756024443675,0.9605355371194848,0.027564795269156374,4.0,"['c', 'm', 'y', 'cmyk']",5.0,0.9966317574639086,0.963639934525462,0.9522737690033405,0.9505145278450363,7.521677732467651
0.40625686645507814,0.12844422362688585,0.009250783920288086,0.001593244156719118,multi:softprob,25,0.05,0.5551020408163265,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 25, 'algo__learning_rate': 0.05, 'algo__gamma': 0.5551020408163265}",0.9120107502460444,0.9831932773109243,0.9743368012133145,0.9741756024443675,0.9588461918119375,0.025809709775153258,5.0,"['c', 'm', 'y', 'cmyk']",5.0,0.9966317574639086,0.963639934525462,0.9522737690033405,0.9505145278450363,7.521677732467651
0.255540132522583,0.018060239181238738,0.008605718612670898,0.0005102791256638395,multi:softprob,45,0.1,0.2285714285714286,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 45, 'algo__learning_rate': 0.1, 'algo__gamma': 0.2285714285714286}",0.9120107502460444,0.9831932773109243,0.9743368012133145,0.965428164542186,0.963639934525462,0.026643287666415407,1.0,"['c', 'm', 'y', 'cmyk']",5.0,0.9966317574639086,0.963639934525462,0.9522737690033405,0.9832306793148405,7.521677732467651
0.3260800361633301,0.024623831437287677,0.009378671646118164,0.0010859499532926552,multi:softprob,5,0.01,0.6204081632653062,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 5, 'algo__learning_rate': 0.01, 'algo__gamma': 0.6204081632653062}",0.9833596273758546,0.9831453949101008,0.9383040880537028,1.0,0.9741187797662653,0.02092299289928002,4.0,"['c', 'm', 'y', 'k', 'cmyk']",5.0,0.9915634449989789,0.9761048548108919,0.9753161285498956,0.9657847884916678,7.521677732467651
0.3341409683227539,0.025353139454221057,0.008788251876831054,0.0003448302762032386,multi:softprob,55,0.001,0.6857142857142857,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 55, 'algo__learning_rate': 0.001, 'algo__gamma': 0.6857142857142857}",0.9746702099643276,0.9913087406908465,0.9630253179854376,0.9828389830508474,0.9719515098184595,0.01521903592456352,8.0,"['c', 'm', 'y', 'k', 'cmyk']",5.0,0.9915634449989789,0.9761048548108919,0.9753161285498956,0.9479142974008378,7.521677732467651
0.3543405532836914,0.1801797183290006,0.00852808952331543,0.000841195789685769,multi:softmax,25,0.05,0.7836734693877552,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 25, 'algo__learning_rate': 0.05, 'algo__gamma': 0.7836734693877552}",0.9833596273758546,0.9831453949101008,0.9482344632768361,1.0,0.9761048548108919,0.01764336354871831,1.0,"['c', 'm', 'y', 'k', 'cmyk']",5.0,0.9915634449989789,0.9761048548108919,0.9753161285498956,0.9657847884916678,7.521677732467651
0.4342511653900146,0.1324360433649856,0.009111309051513672,0.0007852953634748623,multi:softprob,45,0.001,0.27755102040816326,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 45, 'algo__learning_rate': 0.001, 'algo__gamma': 0.27755102040816326}",0.9746702099643276,1.0,0.9630253179854376,0.9828389830508474,0.9736897616802901,0.017635209605258842,6.0,"['c', 'm', 'y', 'k', 'cmyk']",5.0,0.9915634449989789,0.9761048548108919,0.9753161285498956,0.9479142974008378,7.521677732467651
0.5706593036651612,0.11701689740675847,0.009548425674438477,0.0007986524053940144,multi:softmax,45,0.05,0.34285714285714286,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 45, 'algo__learning_rate': 0.05, 'algo__gamma': 0.34285714285714286}",0.9833596273758546,0.9831453949101008,0.9572634932083184,0.9914745559240645,0.9743762978994868,0.014542545604248775,3.0,"['c', 'm', 'y', 'k', 'cmyk']",5.0,0.9915634449989789,0.9761048548108919,0.9753161285498956,0.956638418079096,7.521677732467651
0.4965658187866211,0.16385663834461028,0.009457731246948242,0.0014421696589116773,multi:softmax,60,0.001,0.47346938775510206,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 60, 'algo__learning_rate': 0.001, 'algo__gamma': 0.47346938775510206}",0.9746702099643276,1.0,0.9630253179854376,0.9828389830508474,0.9736897616802901,0.017635209605258842,6.0,"['c', 'm', 'y', 'k', 'cmyk']",5.0,0.9915634449989789,0.9761048548108919,0.9753161285498956,0.9479142974008378,7.521677732467651
0.2986772537231445,0.004423631324411758,0.009272527694702149,0.0014144884424424774,multi:softmax,5,0.001,0.653061224489796,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 5, 'algo__learning_rate': 0.001, 'algo__gamma': 0.653061224489796}",0.9746702099643276,0.9913087406908465,0.9630253179854376,0.9828389830508474,0.9719515098184595,0.01521903592456352,8.0,"['c', 'm', 'y', 'k', 'cmyk']",5.0,0.9915634449989789,0.9761048548108919,0.9753161285498956,0.9479142974008378,7.521677732467651
0.3104848384857178,0.020546546592373056,0.009417152404785157,0.0016866608886115977,multi:softmax,5,0.01,0.3102040816326531,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 5, 'algo__learning_rate': 0.01, 'algo__gamma': 0.3102040816326531}",0.9833596273758546,0.991640003848661,0.9383040880537028,1.0,0.9758177015539772,0.021908628416691913,2.0,"['c', 'm', 'y', 'k', 'cmyk']",5.0,0.9915634449989789,0.9761048548108919,0.9753161285498956,0.9657847884916678,7.521677732467651
0.30163750648498533,0.015227676269599106,0.010637712478637696,0.0012093595709658986,multi:softmax,45,0.01,0.7183673469387756,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 45, 'algo__learning_rate': 0.01, 'algo__gamma': 0.7183673469387756}",0.9833596273758546,0.9831453949101008,0.9383040880537028,1.0,0.9741187797662653,0.02092299289928002,4.0,"['c', 'm', 'y', 'k', 'cmyk']",5.0,0.9915634449989789,0.9761048548108919,0.9753161285498956,0.9657847884916678,7.521677732467651
0.23073430061340333,0.009868869505361304,0.009264612197875976,0.0006613303110823298,multi:softprob,10,0.1,0.3755102040816327,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 10, 'algo__learning_rate': 0.1, 'algo__gamma': 0.3755102040816327}",0.9833596273758546,0.9831453949101008,0.9482344632768361,0.9828389830508474,0.9708433773385471,0.015263253718291413,10.0,"['c', 'm', 'y', 'k', 'cmyk']",5.0,0.9915634449989789,0.9761048548108919,0.9753161285498956,0.956638418079096,7.521677732467651
0.29740166664123535,0.17567792562378373,0.008397054672241212,0.0012974784410082743,multi:softmax,10,0.1,0.1959183673469388,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 10, 'algo__learning_rate': 0.1, 'algo__gamma': 0.1959183673469388}",0.9669603106943261,0.9659273390584096,0.9912825625687041,0.9452013332620861,0.9738743091167053,0.019589263712708454,6.0,"['cmy', 'k', 'cmyk']",5.0,0.9914652393891783,0.9756431640393786,0.9829796599902388,1.0,7.521677732467651
0.29447431564331056,0.011241761390370027,0.007729816436767578,0.0001486501429381978,multi:softprob,50,0.001,0.2612244897959184,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 50, 'algo__learning_rate': 0.001, 'algo__gamma': 0.2612244897959184}",0.9669603106943261,0.965051358414051,0.973282533352324,0.9626900251626074,0.9735968455246617,0.013662013272664105,8.0,"['cmy', 'k', 'cmyk']",5.0,0.9914652393891783,0.9756431640393786,0.9829796599902388,1.0,7.521677732467651
0.33012075424194337,0.01998419283698661,0.008400249481201171,0.00040744024489704276,multi:softprob,5,0.01,0.0,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 5, 'algo__learning_rate': 0.01, 'algo__gamma': 0.0}",0.9669603106943261,0.9505032362866018,0.9912825625687041,0.9553355240401245,0.9728163267179513,0.019584173968428938,9.0,"['cmy', 'k', 'cmyk']",5.0,0.9914652393891783,0.9756431640393786,0.9829796599902388,1.0,7.521677732467651
0.27196693420410156,0.01122101317645764,0.007729530334472656,0.00019537689034197734,multi:softmax,25,0.05,0.7510204081632654,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 25, 'algo__learning_rate': 0.05, 'algo__gamma': 0.7510204081632654}",0.9751486365297106,0.9659273390584096,0.9912825625687041,0.9452013332620861,0.975511974283782,0.019282671309773305,2.0,"['cmy', 'k', 'cmyk']",5.0,0.9914652393891783,0.9756431640393786,0.9829796599902388,1.0,7.521677732467651
0.3837149143218994,0.05785458019100855,0.008759069442749023,0.0015338213222143046,multi:softmax,55,0.05,0.0163265306122449,"{'algo__objective': 'multi:softmax', 'algo__max_depth': 55, 'algo__learning_rate': 0.05, 'algo__gamma': 0.0163265306122449}",0.9669603106943261,0.9659273390584096,0.9912825625687041,0.9371593994090143,0.9722659223460909,0.022052694957737352,10.0,"['cmy', 'k', 'cmyk']",5.0,0.9914652393891783,0.9756431640393786,0.9829796599902388,1.0,7.521677732467651
0.29885144233703614,0.15433947161434616,0.007951784133911132,0.0007103017974300942,multi:softprob,10,0.1,0.2448979591836735,"{'algo__objective': 'multi:softprob', 'algo__max_depth': 10, 'algo__learning_rate': 0.1, 'algo__gamma': 0.2448979591836735}",0.9669603106943261,0.9659273390584096,0.9912825625687041,0.9452013332620861,0.9738743091167053,0.019589263712708454,6.0,"['cmy', 'k', 'cmyk']",5.0,0.9914652393891783,0.9756431640393786,0.9829796599902388,1.0,7.521677732467651
