mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algo__objective,param_algo__max_depth,param_algo__learning_rate,param_algo__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,features,dpi,training_score,best_score_cv,testing_score,param_algo__n_estimators,param_algo__min_samples_leaf,param_algo__max_features,split4_test_score,converting_time
0.4855673313140869,0.003327320731429603,0.026038265228271483,0.0005614449377168228,,10,,,"{'algo__n_estimators': 200, 'algo__min_samples_leaf': 6, 'algo__max_features': 0.5142857142857143, 'algo__max_depth': 10}",0.9665286889991117,0.9772784681947897,0.9688135848248931,0.9690809932125833,0.9690549082486151,0.004563355875692535,7.0,"['c', 'm', 'y', 'k', 'cmyk']",9.0,0.9814572768729481,0.9707577650570816,0.9671745795579613,200,6,0.5142857142857143,0.9635728060116975,7.832357168197632
0.6719258785247803,0.007993476067473738,0.03661322593688965,0.0005339736106060489,,5,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 8, 'algo__max_features': 0.5142857142857143, 'algo__max_depth': 5}",0.9639185154018649,0.9745928095499259,0.9631388027516278,0.9691995701409659,0.9668845007712165,0.004440094941779162,10.0,"['c', 'm', 'y', 'k', 'cmyk']",9.0,0.9814572768729481,0.9707577650570816,0.9671745795579613,300,8,0.5142857142857143,0.9635728060116975,7.832357168197632
0.49474310874938965,0.0036871820229498592,0.026234912872314452,0.0009638069500212346,,55,,,"{'algo__n_estimators': 200, 'algo__min_samples_leaf': 8, 'algo__max_features': 0.4285714285714286, 'algo__max_depth': 55}",0.9637979363791356,0.9800765661964906,0.9717114543164137,0.9690809932125833,0.9701965024953048,0.0056063971194350295,2.0,"['c', 'm', 'y', 'k', 'cmyk']",9.0,0.9814572768729481,0.9707577650570816,0.9671745795579613,200,8,0.4285714285714286,0.9663155623719005,7.832357168197632
0.8042011737823487,0.0965457749413659,0.03746809959411621,0.0011371941579302607,,55,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 5, 'algo__max_features': 0.5142857142857143, 'algo__max_depth': 55}",0.9637979363791356,0.9800765661964906,0.9688316133739493,0.9690809932125833,0.9690719830347712,0.005986906135513903,5.0,"['c', 'm', 'y', 'k', 'cmyk']",9.0,0.9814572768729481,0.9707577650570816,0.9671745795579613,300,5,0.5142857142857143,0.9635728060116975,7.832357168197632
0.42825026512145997,0.008228908260545913,0.02567281723022461,0.00040397661490972417,,10,,,"{'algo__n_estimators': 200, 'algo__min_samples_leaf': 5, 'algo__max_features': 0.4, 'algo__max_depth': 10}",0.9664152560922223,0.9660692692406148,0.9663211937263024,0.9634545204150056,0.9662654015213279,0.0017783556741061634,3.0,"['cmy', 'k', 'cmyk']",9.0,0.9753025204542598,0.9668627885954134,0.9716061508778735,200,5,0.4,0.969066768132494,7.832357168197632
0.6410894870758057,0.01581182365609478,0.03666014671325683,0.0006358202061026334,,25,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 7, 'algo__max_features': 0.5142857142857143, 'algo__max_depth': 25}",0.9663772557030983,0.968826759886697,0.9635790581927092,0.9664641010620686,0.9668627885954134,0.0019946071457439827,1.0,"['cmy', 'k', 'cmyk']",9.0,0.9753025204542598,0.9668627885954134,0.9716061508778735,300,7,0.5142857142857143,0.969066768132494,7.832357168197632
0.5511290073394776,0.023890680621742794,0.025624608993530272,0.0007257888025743551,,45,,,"{'algo__n_estimators': 200, 'algo__min_samples_leaf': 8, 'algo__max_features': 0.7428571428571429, 'algo__max_depth': 45}",0.9719101123595506,0.963321221410073,0.9661848398686328,0.9607820246863811,0.9656768493384108,0.003711581798412293,6.0,"['cmy', 'k', 'cmyk']",9.0,0.9753025204542598,0.9668627885954134,0.9716061508778735,200,8,0.7428571428571429,0.9661860483674164,7.832357168197632
0.7225465297698974,0.11372969771252972,0.042086219787597655,0.008522966128381855,,55,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 5, 'algo__max_features': 0.4, 'algo__max_depth': 55}",0.9719101123595506,0.9660692692406148,0.9635790581927092,0.9607820246863811,0.9668552866607062,0.004463196196917461,2.0,"['cmy', 'k', 'cmyk']",9.0,0.9753025204542598,0.9668627885954134,0.9716061508778735,300,5,0.4,0.9719359688242754,7.832357168197632
0.9710584163665772,0.13705207503329322,0.03758668899536133,0.001599481044249702,,50,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 8, 'algo__max_features': 0.7428571428571429, 'algo__max_depth': 50}",0.9719101123595506,0.963321221410073,0.9634357646934001,0.9578850138270802,0.9645476321315041,0.004561169542967628,9.0,"['cmy', 'k', 'cmyk']",9.0,0.9753025204542598,0.9668627885954134,0.9716061508778735,300,8,0.7428571428571429,0.9661860483674164,7.832357168197632
0.6388277530670166,0.007617806323490551,0.038025951385498045,0.0010952633939123402,,60,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 6, 'algo__max_features': 0.6571428571428573, 'algo__max_depth': 60}",0.9637081113358014,0.9660692692406148,0.9663211937263024,0.9663338422141239,0.9657236929768518,0.0010124281752635926,4.0,"['cmy', 'k', 'cmyk']",9.0,0.9753025204542598,0.9668627885954134,0.9716061508778735,300,6,0.6571428571428573,0.9661860483674164,7.832357168197632
0.6460058689117432,0.010003326898773795,0.03750629425048828,0.0009638979252104986,,25,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 6, 'algo__max_features': 0.4571428571428572, 'algo__max_depth': 25}",0.9636590074928368,0.9660692692406148,0.9663211937263024,0.963597733168021,0.9651666503990383,0.0012586780125222598,7.0,"['cmy', 'k', 'cmyk']",9.0,0.9753025204542598,0.9668627885954134,0.9716061508778735,300,6,0.4571428571428572,0.9661860483674164,7.832357168197632
0.40513033866882325,0.0061300401054860485,0.026691150665283204,0.001780667157580776,,5,,,"{'algo__n_estimators': 200, 'algo__min_samples_leaf': 6, 'algo__max_features': 0.5714285714285714, 'algo__max_depth': 5}",0.9663801746655368,0.957684588905768,0.9661971830985916,0.9663338422141239,0.9634280109087718,0.0036367657060668787,10.0,"['cmy', 'k', 'cmyk']",9.0,0.9753025204542598,0.9668627885954134,0.9716061508778735,200,6,0.5714285714285714,0.9605442656598394,7.832357168197632
0.5458792209625244,0.006975455244545176,0.02622847557067871,0.0010129711962778873,,45,,,"{'algo__n_estimators': 200, 'algo__min_samples_leaf': 8, 'algo__max_features': 0.7714285714285715, 'algo__max_depth': 45}",0.9664152560922223,0.963321221410073,0.9661848398686328,0.9578850138270802,0.9645746198661005,0.003807413370455011,8.0,"['cmy', 'k', 'cmyk']",9.0,0.9753025204542598,0.9668627885954134,0.9716061508778735,200,8,0.7714285714285715,0.969066768132494,7.832357168197632
0.541006326675415,0.004287781682597728,0.025478887557983398,0.0008738850520932993,,10,,,"{'algo__n_estimators': 200, 'algo__min_samples_leaf': 8, 'algo__max_features': 0.7428571428571429, 'algo__max_depth': 10}",0.9719101123595506,0.963321221410073,0.9634357646934001,0.9607820246863811,0.9657031782563796,0.004120009780536113,5.0,"['cmy', 'k', 'cmyk']",9.0,0.9753025204542598,0.9668627885954134,0.9716061508778735,200,8,0.7428571428571429,0.969066768132494,7.832357168197632
0.6164595127105713,0.002490535370309098,0.037418031692504884,0.0008928051538468226,,55,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 7, 'algo__max_features': 0.48571428571428577, 'algo__max_depth': 55}",0.9582917448121148,0.9578034993703612,0.9859265743952306,0.9605428098968377,0.9651771699769235,0.010556890830764613,3.0,"['cmy', 'k']",10.0,0.9831329889349191,0.9657677066363783,0.9658103681167243,300,7,0.48571428571428577,0.963321221410073,9.134181022644045
0.40862441062927246,0.0031388132623898597,0.025716590881347656,0.00020335438314584886,,50,,,"{'algo__n_estimators': 200, 'algo__min_samples_leaf': 8, 'algo__max_features': 0.4571428571428572, 'algo__max_depth': 50}",0.9611362583237002,0.9576845671545849,0.9831527441210963,0.9576771712365173,0.9651695847868981,0.00951713664979186,4.0,"['cmy', 'k']",10.0,0.9831329889349191,0.9657677066363783,0.9658103681167243,200,8,0.4571428571428572,0.9661971830985916,9.134181022644045
0.7898216247558594,0.15856871699888178,0.04293913841247558,0.007465748169651117,,60,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 8, 'algo__max_features': 0.5142857142857143, 'algo__max_depth': 60}",0.9667589158871606,0.9578034993703612,0.9831527441210963,0.9576771712365173,0.9657389994188754,0.00936140680678908,2.0,"['cmy', 'k']",10.0,0.9831329889349191,0.9657677066363783,0.9658103681167243,300,8,0.5142857142857143,0.9633026664792412,9.134181022644045
0.6735004425048828,0.05505873395104093,0.03857016563415527,0.0015658986114504521,,60,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 7, 'algo__max_features': 0.4571428571428572, 'algo__max_depth': 60}",0.9610944727770214,0.9550706744941924,0.9859265743952306,0.9605428098968377,0.9646059905559439,0.010881715269097654,7.0,"['cmy', 'k']",10.0,0.9831329889349191,0.9657677066363783,0.9658103681167243,300,7,0.4571428571428572,0.9603954212164373,9.134181022644045
0.6127011775970459,0.0037545986668092645,0.0367279052734375,0.0009395226967974597,,55,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 7, 'algo__max_features': 0.4285714285714286, 'algo__max_depth': 55}",0.9582991356537298,0.9578034993703612,0.9859265743952306,0.9605428098968377,0.9645934881065192,0.01072245447657096,8.0,"['cmy', 'k']",10.0,0.9831329889349191,0.9657677066363783,0.9658103681167243,300,7,0.4285714285714286,0.9603954212164373,9.134181022644045
0.41498870849609376,0.010079164344706688,0.02810969352722168,0.0010920692952575395,,45,,,"{'algo__n_estimators': 200, 'algo__min_samples_leaf': 8, 'algo__max_features': 0.6571428571428573, 'algo__max_depth': 45}",0.9582991356537298,0.9549024829522625,0.9831527441210963,0.9605428098968377,0.9634585187680728,0.010055559856022979,10.0,"['cmy', 'k']",10.0,0.9831329889349191,0.9657677066363783,0.9658103681167243,200,8,0.6571428571428573,0.9603954212164373,9.134181022644045
0.633764123916626,0.013023833767603198,0.03764023780822754,0.0012887981810519398,,45,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 7, 'algo__max_features': 0.7142857142857144, 'algo__max_depth': 45}",0.9610944727770214,0.9552425438708199,0.9831527441210963,0.9605428098968377,0.9646707584151697,0.009613803130833458,5.0,"['cmy', 'k']",10.0,0.9831329889349191,0.9657677066363783,0.9658103681167243,300,7,0.7142857142857144,0.963321221410073,9.134181022644045
0.6522210121154786,0.03550718983029153,0.03883180618286133,0.0027624190137572123,,25,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 6, 'algo__max_features': 0.6857142857142857, 'algo__max_depth': 25}",0.9582462890449723,0.9523454076555318,0.9859265743952306,0.9605428098968377,0.9646538303116241,0.01152735568835434,6.0,"['cmy', 'k']",10.0,0.9831329889349191,0.9657677066363783,0.9658103681167243,300,6,0.6857142857142857,0.9662080705655485,9.134181022644045
0.4164407730102539,0.007131999062401926,0.026974058151245116,0.0010199851169298603,,45,,,"{'algo__n_estimators': 200, 'algo__min_samples_leaf': 5, 'algo__max_features': 0.4571428571428572, 'algo__max_depth': 45}",0.9610309624369462,0.9550706744941924,0.9859265743952306,0.954901027189261,0.9640457475262189,0.011424484638425504,9.0,"['cmy', 'k']",10.0,0.9831329889349191,0.9657677066363783,0.9658103681167243,200,5,0.4571428571428572,0.9632994991154633,9.134181022644045
