,converting_time,page,dpi,c,m,y,k,sum,base_minus_curr_sum,diff
25749,0.00623011589050293,190,300,3.11,0.02,8.83,4.87,16.830000000000002,3.7399999999999984,3.7399999999999984
25750,0.005855083465576172,191,300,2.67,0.0,7.56,4.29,14.52,3.2900000000000027,3.2900000000000027
25751,0.007664918899536133,192,300,2.44,0.0,6.88,3.8,13.120000000000001,5.199999999999999,5.199999999999999
25752,0.008298158645629883,193,300,3.02,0.02,8.63,5.32,16.990000000000002,4.549999999999997,4.549999999999997
25753,0.0050160884857177734,194,300,3.38,0.02,9.61,4.86,17.87,2.6999999999999993,2.6999999999999993
25754,0.00653386116027832,195,300,3.77,0.0,10.81,5.14,19.72,3.91,3.91
25755,0.006690025329589844,196,300,2.98,0.04,8.41,4.76,16.189999999999998,4.0000000000000036,4.0000000000000036
25756,0.00622105598449707,197,300,2.46,0.03,6.97,4.41,13.87,4.92,4.92
25757,0.00740814208984375,198,300,2.61,0.0,7.33,4.17,14.11,4.310000000000002,4.310000000000002
25758,0.007133007049560547,199,300,2.69,0.0,7.52,4.04,14.25,4.489999999999998,4.489999999999998
25759,0.005957841873168945,200,300,2.52,0.03,7.25,4.48,14.280000000000001,4.849999999999998,4.849999999999998
25760,0.006639003753662109,201,300,2.6,0.0,7.33,4.0,13.93,4.760000000000002,4.760000000000002
25761,0.004810810089111328,202,300,1.96,0.03,5.52,3.51,11.02,2.280000000000001,2.280000000000001
25762,0.007314205169677734,203,300,1.96,0.0,5.5,3.09,10.55,2.879999999999999,2.879999999999999
25763,0.005975008010864258,204,300,2.3,0.03,6.74,3.88,12.95,3.710000000000001,3.710000000000001
25764,0.005879878997802734,205,300,2.51,0.03,7.42,4.02,13.979999999999999,3.940000000000003,3.940000000000003
25765,0.004974842071533203,206,300,2.48,0.03,7.32,4.06,13.89,2.75,2.75
25766,0.0073969364166259766,207,300,2.58,0.0,7.6,3.82,14.0,3.9299999999999997,3.9299999999999997
25767,0.004842996597290039,208,300,2.3,0.03,6.69,3.88,12.899999999999999,2.9700000000000006,2.9700000000000006
25768,0.004075765609741211,209,300,2.35,0.0,6.82,3.66,12.83,2.269999999999998,2.269999999999998
25769,0.005452156066894531,210,300,2.4,0.0,6.94,3.54,12.879999999999999,3.460000000000001,3.460000000000001
25770,0.006000995635986328,211,300,2.74,0.02,7.66,4.24,14.66,4.600000000000001,4.600000000000001
25771,0.006410121917724609,212,300,2.78,0.03,7.77,4.26,14.839999999999998,5.120000000000003,5.120000000000003
25772,0.006555318832397461,213,300,3.37,0.02,9.46,4.89,17.740000000000002,5.059999999999999,5.059999999999999
25773,0.006074190139770508,214,300,2.71,0.04,7.65,4.6,15.0,3.469999999999999,3.469999999999999
25774,0.026240110397338867,215,300,19.0,6.76,21.97,20.09,67.82,-8.310000000000002,8.310000000000002
25775,0.0005860328674316406,216,300,0.0,0.0,0.0,0.07,0.07,0.0,0.0
25776,0.005849123001098633,217,300,0.24,0.01,0.55,0.35,1.15,5.57,5.57
25777,0.006276130676269531,218,300,0.24,0.07,0.59,2.13,3.03,2.7600000000000002,2.7600000000000002
25778,0.005933046340942383,219,300,0.24,0.08,0.61,1.36,2.29,2.5699999999999994,2.5699999999999994
25779,0.0058460235595703125,220,300,0.24,0.01,0.54,0.36,1.15,5.129999999999999,5.129999999999999
25780,0.006273984909057617,221,300,0.25,0.01,0.56,0.55,1.37,4.52,4.52
25781,0.006161928176879883,222,300,0.24,0.0,0.54,0.31,1.09,4.930000000000001,4.930000000000001
25782,0.005961894989013672,223,300,0.24,0.01,0.55,0.35,1.15,4.390000000000001,4.390000000000001
25783,0.006129026412963867,224,300,0.24,0.01,0.54,0.36,1.15,4.99,4.99
25784,0.005518198013305664,225,300,0.24,0.0,0.55,0.3,1.09,5.6000000000000005,5.6000000000000005
25785,0.0060482025146484375,226,300,0.24,0.0,0.54,0.31,1.09,5.6899999999999995,5.6899999999999995
25786,0.005442142486572266,227,300,0.24,0.0,0.55,0.3,1.09,5.0200000000000005,5.0200000000000005
25787,0.0054950714111328125,228,300,0.24,0.0,0.54,0.31,1.09,5.23,5.23
25788,0.005411863327026367,229,300,0.24,0.01,0.55,0.35,1.15,4.130000000000001,4.130000000000001
25789,0.006175994873046875,230,300,0.24,0.0,0.54,0.31,1.09,5.0,5.0
25790,0.005707979202270508,231,300,0.24,0.0,0.55,0.3,1.09,5.25,5.25
25791,0.00596308708190918,232,300,0.24,0.0,0.54,0.31,1.09,5.210000000000001,5.210000000000001
25792,0.006894826889038086,233,300,0.24,0.0,0.55,0.3,1.09,4.87,4.87
25793,0.00670313835144043,234,300,0.24,0.0,0.54,0.31,1.09,5.4,5.4
25794,0.006082773208618164,235,300,0.24,0.0,0.55,0.3,1.09,4.76,4.76
25795,0.006434202194213867,236,300,0.24,0.0,0.54,0.31,1.09,5.1000000000000005,5.1000000000000005
